month,currency,usd_per_currency,source
2022-12,IDR,0.0000640000,frankfurter.dev
2022-12,JPY,0.0074000000,frankfurter.dev
2022-12,KRW,0.0007700000,frankfurter.dev
2022-12,MYR,0.2265400000,frankfurter.dev
2022-12,THB,0.0287300000,frankfurter.dev
2022-12,TWD,0.0326200000,frankfurter.dev
2023-01,AED,0.2722900000,frankfurter.dev
2023-01,AUD,0.6935400000,frankfurter.dev
2023-01,CAD,0.7441400000,frankfurter.dev
2023-01,CNY,0.1471900000,frankfurter.dev
2023-01,CZK,0.0449600000,frankfurter.dev
2023-01,EUR,1.0764000000,frankfurter.dev
2023-01,GBP,1.2211000000,frankfurter.dev
2023-01,HKD,0.1277500000,frankfurter.dev
2023-01,IDR,0.0000660000,frankfurter.dev
2023-01,JPY,0.0076600000,frankfurter.dev
2023-01,KRW,0.0008000000,frankfurter.dev
2023-01,MYR,0.2308500000,frankfurter.dev
2023-01,THB,0.0300300000,frankfurter.dev
2023-01,TWD,0.0328900000,frankfurter.dev
2023-02,AED,0.2722900000,frankfurter.dev
2023-02,AUD,0.6903400000,frankfurter.dev
2023-02,CAD,0.7440900000,frankfurter.dev
2023-02,CNY,0.1463200000,frankfurter.dev
2023-02,CZK,0.0451800000,frankfurter.dev
2023-02,EUR,1.0713000000,frankfurter.dev
2023-02,GBP,1.2092000000,frankfurter.dev
2023-02,HKD,0.1272900000,frankfurter.dev
2023-02,IDR,0.0000660000,frankfurter.dev
2023-02,JPY,0.0075200000,frankfurter.dev
2023-02,KRW,0.0007800000,frankfurter.dev
2023-02,MYR,0.2293800000,frankfurter.dev
2023-02,THB,0.0294300000,frankfurter.dev
2023-02,TWD,0.0331100000,frankfurter.dev
2023-03,AED,0.2722900000,frankfurter.dev
2023-03,AUD,0.6672300000,frankfurter.dev
2023-03,CAD,0.7308700000,frankfurter.dev
2023-03,CNY,0.1450000000,frankfurter.dev
2023-03,CZK,0.0451700000,frankfurter.dev
2023-03,EUR,1.0698000000,frankfurter.dev
2023-03,GBP,1.2130000000,frankfurter.dev
2023-03,HKD,0.1272600000,frankfurter.dev
2023-03,IDR,0.0000650000,frankfurter.dev
2023-03,JPY,0.0074700000,frankfurter.dev
2023-03,KRW,0.0007700000,frankfurter.dev
2023-03,MYR,0.2238200000,frankfurter.dev
2023-03,THB,0.0289700000,frankfurter.dev
2023-03,TWD,0.0327500000,frankfurter.dev
2023-04,AED,0.2722900000,frankfurter.dev
2023-04,AUD,0.6684500000,frankfurter.dev
2023-04,CAD,0.7415200000,frankfurter.dev
2023-04,CNY,0.1451700000,frankfurter.dev
2023-04,CZK,0.0467800000,frankfurter.dev
2023-04,EUR,1.0958000000,frankfurter.dev
2023-04,GBP,1.2441000000,frankfurter.dev
2023-04,HKD,0.1272400000,frankfurter.dev
2023-04,IDR,0.0000670000,frankfurter.dev
2023-04,JPY,0.0074800000,frankfurter.dev
2023-04,KRW,0.0007600000,frankfurter.dev
2023-04,MYR,0.2260000000,frankfurter.dev
2023-04,THB,0.0292100000,frankfurter.dev
2023-04,TWD,0.0327700000,frankfurter.dev
2023-05,AED,0.2722900000,frankfurter.dev
2023-05,AUD,0.6641300000,frankfurter.dev
2023-05,CAD,0.7396400000,frankfurter.dev
2023-05,CNY,0.1431100000,frankfurter.dev
2023-05,CZK,0.0460800000,frankfurter.dev
2023-05,EUR,1.0870000000,frankfurter.dev
2023-05,GBP,1.2479000000,frankfurter.dev
2023-05,HKD,0.1274600000,frankfurter.dev
2023-05,IDR,0.0000670000,frankfurter.dev
2023-05,JPY,0.0072900000,frankfurter.dev
2023-05,KRW,0.0007500000,frankfurter.dev
2023-05,MYR,0.2214900000,frankfurter.dev
2023-05,THB,0.0292400000,frankfurter.dev
2023-05,TWD,0.0326000000,frankfurter.dev
2023-06,AED,0.2722900000,frankfurter.dev
2023-06,AUD,0.6703500000,frankfurter.dev
2023-06,CAD,0.7516500000,frankfurter.dev
2023-06,CNY,0.1396800000,frankfurter.dev
2023-06,CZK,0.0457300000,frankfurter.dev
2023-06,EUR,1.0832000000,frankfurter.dev
2023-06,GBP,1.2618000000,frankfurter.dev
2023-06,HKD,0.1275300000,frankfurter.dev
2023-06,IDR,0.0000670000,frankfurter.dev
2023-06,JPY,0.0070800000,frankfurter.dev
2023-06,KRW,0.0007700000,frankfurter.dev
2023-06,MYR,0.2159800000,frankfurter.dev
2023-06,THB,0.0286600000,frankfurter.dev
2023-06,TWD,0.0324900000,frankfurter.dev
2023-07,AED,0.2722900000,frankfurter.dev
2023-07,AUD,0.6726300000,frankfurter.dev
2023-07,CAD,0.7564000000,frankfurter.dev
2023-07,CNY,0.1390800000,frankfurter.dev
2023-07,CZK,0.0462800000,frankfurter.dev
2023-07,EUR,1.1048000000,frankfurter.dev
2023-07,GBP,1.2872000000,frankfurter.dev
2023-07,HKD,0.1277700000,frankfurter.dev
2023-07,IDR,0.0000670000,frankfurter.dev
2023-07,JPY,0.0070800000,frankfurter.dev
2023-07,KRW,0.0007800000,frankfurter.dev
2023-07,MYR,0.2176200000,frankfurter.dev
2023-07,THB,0.0288900000,frankfurter.dev
2023-07,TWD,0.0321300000,frankfurter.dev
2023-08,AED,0.2722900000,frankfurter.dev
2023-08,AUD,0.6482400000,frankfurter.dev
2023-08,CAD,0.7421500000,frankfurter.dev
2023-08,CNY,0.1379500000,frankfurter.dev
2023-08,CZK,0.0452600000,frankfurter.dev
2023-08,EUR,1.0907000000,frankfurter.dev
2023-08,GBP,1.2702000000,frankfurter.dev
2023-08,HKD,0.1276400000,frankfurter.dev
2023-08,IDR,0.0000660000,frankfurter.dev
2023-08,JPY,0.0069000000,frankfurter.dev
2023-08,KRW,0.0007600000,frankfurter.dev
2023-08,MYR,0.2171900000,frankfurter.dev
2023-08,THB,0.0285900000,frankfurter.dev
2023-08,TWD,0.0315100000,frankfurter.dev
2023-09,AED,0.2722900000,frankfurter.dev
2023-09,AUD,0.6419100000,frankfurter.dev
2023-09,CAD,0.7387500000,frankfurter.dev
2023-09,CNY,0.1370800000,frankfurter.dev
2023-09,CZK,0.0438500000,frankfurter.dev
2023-09,EUR,1.0683000000,frankfurter.dev
2023-09,GBP,1.2404000000,frankfurter.dev
2023-09,HKD,0.1275800000,frankfurter.dev
2023-09,IDR,0.0000650000,frankfurter.dev
2023-09,JPY,0.0067700000,frankfurter.dev
2023-09,KRW,0.0007500000,frankfurter.dev
2023-09,MYR,0.2137100000,frankfurter.dev
2023-09,THB,0.0279300000,frankfurter.dev
2023-09,TWD,0.0312900000,frankfurter.dev
2023-10,AED,0.2722900000,frankfurter.dev
2023-10,AUD,0.6344800000,frankfurter.dev
2023-10,CAD,0.7299700000,frankfurter.dev
2023-10,CNY,0.1368700000,frankfurter.dev
2023-10,CZK,0.0429700000,frankfurter.dev
2023-10,EUR,1.0558000000,frankfurter.dev
2023-10,GBP,1.2166000000,frankfurter.dev
2023-10,HKD,0.1276500000,frankfurter.dev
2023-10,IDR,0.0000640000,frankfurter.dev
2023-10,JPY,0.0066800000,frankfurter.dev
2023-10,KRW,0.0007400000,frankfurter.dev
2023-10,MYR,0.2108200000,frankfurter.dev
2023-10,THB,0.0274000000,frankfurter.dev
2023-10,TWD,0.0310100000,frankfurter.dev
2023-11,AED,0.2722900000,frankfurter.dev
2023-11,AUD,0.6484600000,frankfurter.dev
2023-11,CAD,0.7286200000,frankfurter.dev
2023-11,CNY,0.1383200000,frankfurter.dev
2023-11,CZK,0.0441000000,frankfurter.dev
2023-11,EUR,1.0798000000,frankfurter.dev
2023-11,GBP,1.2402000000,frankfurter.dev
2023-11,HKD,0.1279400000,frankfurter.dev
2023-11,IDR,0.0000640000,frankfurter.dev
2023-11,JPY,0.0066700000,frankfurter.dev
2023-11,KRW,0.0007600000,frankfurter.dev
2023-11,MYR,0.2129900000,frankfurter.dev
2023-11,THB,0.0281800000,frankfurter.dev
2023-11,TWD,0.0313700000,frankfurter.dev
2023-12,AED,0.2722900000,frankfurter.dev
2023-12,AUD,0.6678700000,frankfurter.dev
2023-12,CAD,0.7443700000,frankfurter.dev
2023-12,CNY,0.1399800000,frankfurter.dev
2023-12,CZK,0.0445700000,frankfurter.dev
2023-12,EUR,1.0903000000,frankfurter.dev
2023-12,GBP,1.2650000000,frankfurter.dev
2023-12,HKD,0.1279000000,frankfurter.dev
2023-12,IDR,0.0000650000,frankfurter.dev
2023-12,JPY,0.0069300000,frankfurter.dev
2023-12,KRW,0.0007700000,frankfurter.dev
2023-12,MYR,0.2143900000,frankfurter.dev
2023-12,THB,0.0285400000,frankfurter.dev
2023-12,TWD,0.0319900000,frankfurter.dev
2024-01,AED,0.2722900000,frankfurter.dev
2024-01,AUD,0.6640100000,frankfurter.dev
2024-01,CAD,0.7454000000,frankfurter.dev
2024-01,CNY,0.1394200000,frankfurter.dev
2024-01,CZK,0.0441400000,frankfurter.dev
2024-01,EUR,1.0903000000,frankfurter.dev
2024-01,GBP,1.2699000000,frankfurter.dev
2024-01,HKD,0.1277900000,frankfurter.dev
2024-01,IDR,0.0000640000,frankfurter.dev
2024-01,JPY,0.0068400000,frankfurter.dev
2024-01,KRW,0.0007500000,frankfurter.dev
2024-01,MYR,0.2137000000,frankfurter.dev
2024-01,THB,0.0284500000,frankfurter.dev
2024-01,TWD,0.0321400000,frankfurter.dev
2024-02,AED,0.2722900000,frankfurter.dev
2024-02,AUD,0.6523000000,frankfurter.dev
2024-02,CAD,0.7412000000,frankfurter.dev
2024-02,CNY,0.1389500000,frankfurter.dev
2024-02,CZK,0.0428000000,frankfurter.dev
2024-02,EUR,1.0790000000,frankfurter.dev
2024-02,GBP,1.2627000000,frankfurter.dev
2024-02,HKD,0.1277100000,frankfurter.dev
2024-02,IDR,0.0000640000,frankfurter.dev
2024-02,JPY,0.0066900000,frankfurter.dev
2024-02,KRW,0.0007500000,frankfurter.dev
2024-02,MYR,0.2097100000,frankfurter.dev
2024-02,THB,0.0278900000,frankfurter.dev
2024-02,TWD,0.0318400000,frankfurter.dev
2024-03,AED,0.2722900000,frankfurter.dev
2024-03,AUD,0.6548200000,frankfurter.dev
2024-03,CAD,0.7384700000,frankfurter.dev
2024-03,CNY,0.1388100000,frankfurter.dev
2024-03,CZK,0.0429800000,frankfurter.dev
2024-03,EUR,1.0867000000,frankfurter.dev
2024-03,GBP,1.2707000000,frankfurter.dev
2024-03,HKD,0.1276900000,frankfurter.dev
2024-03,IDR,0.0000640000,frankfurter.dev
2024-03,JPY,0.0066700000,frankfurter.dev
2024-03,KRW,0.0007500000,frankfurter.dev
2024-03,MYR,0.2118400000,frankfurter.dev
2024-03,THB,0.0278100000,frankfurter.dev
2024-03,TWD,0.0315900000,frankfurter.dev
2024-04,AED,0.2722900000,frankfurter.dev
2024-04,AUD,0.6503200000,frankfurter.dev
2024-04,CAD,0.7316800000,frankfurter.dev
2024-04,CNY,0.1380900000,frankfurter.dev
2024-04,CZK,0.0424400000,frankfurter.dev
2024-04,EUR,1.0723000000,frankfurter.dev
2024-04,GBP,1.2518000000,frankfurter.dev
2024-04,HKD,0.1275600000,frankfurter.dev
2024-04,IDR,0.0000620000,frankfurter.dev
2024-04,JPY,0.0065000000,frankfurter.dev
2024-04,KRW,0.0007300000,frankfurter.dev
2024-04,MYR,0.2098200000,frankfurter.dev
2024-04,THB,0.0272100000,frankfurter.dev
2024-04,TWD,0.0309800000,frankfurter.dev
2024-05,AED,0.2722900000,frankfurter.dev
2024-05,AUD,0.6616100000,frankfurter.dev
2024-05,CAD,0.7315600000,frankfurter.dev
2024-05,CNY,0.1382100000,frankfurter.dev
2024-05,CZK,0.0435400000,frankfurter.dev
2024-05,EUR,1.0805000000,frankfurter.dev
2024-05,GBP,1.2628000000,frankfurter.dev
2024-05,HKD,0.1278700000,frankfurter.dev
2024-05,IDR,0.0000620000,frankfurter.dev
2024-05,JPY,0.0064100000,frankfurter.dev
2024-05,KRW,0.0007300000,frankfurter.dev
2024-05,MYR,0.2118800000,frankfurter.dev
2024-05,THB,0.0272800000,frankfurter.dev
2024-05,TWD,0.0309600000,frankfurter.dev
2024-06,AED,0.2722900000,frankfurter.dev
2024-06,AUD,0.6635600000,frankfurter.dev
2024-06,CAD,0.7296300000,frankfurter.dev
2024-06,CNY,0.1377500000,frankfurter.dev
2024-06,CZK,0.0434400000,frankfurter.dev
2024-06,EUR,1.0761000000,frankfurter.dev
2024-06,GBP,1.2711000000,frankfurter.dev
2024-06,HKD,0.1279000000,frankfurter.dev
2024-06,IDR,0.0000610000,frankfurter.dev
2024-06,JPY,0.0063300000,frankfurter.dev
2024-06,KRW,0.0007200000,frankfurter.dev
2024-06,MYR,0.2123300000,frankfurter.dev
2024-06,THB,0.0272400000,frankfurter.dev
2024-06,TWD,0.0309300000,frankfurter.dev
2024-07,AED,0.2722900000,frankfurter.dev
2024-07,AUD,0.6668200000,frankfurter.dev
2024-07,CAD,0.7294100000,frankfurter.dev
2024-07,CNY,0.1376100000,frankfurter.dev
2024-07,CZK,0.0428700000,frankfurter.dev
2024-07,EUR,1.0837000000,frankfurter.dev
2024-07,GBP,1.2850000000,frankfurter.dev
2024-07,HKD,0.1279100000,frankfurter.dev
2024-07,IDR,0.0000620000,frankfurter.dev
2024-07,JPY,0.0063300000,frankfurter.dev
2024-07,KRW,0.0007200000,frankfurter.dev
2024-07,MYR,0.2134900000,frankfurter.dev
2024-07,THB,0.0275400000,frankfurter.dev
2024-07,TWD,0.0306800000,frankfurter.dev
2024-08,AED,0.2722900000,frankfurter.dev
2024-08,AUD,0.6642100000,frankfurter.dev
2024-08,CAD,0.7314300000,frankfurter.dev
2024-08,CNY,0.1396600000,frankfurter.dev
2024-08,CZK,0.0437100000,frankfurter.dev
2024-08,EUR,1.1005000000,frankfurter.dev
2024-08,GBP,1.2926000000,frankfurter.dev
2024-08,HKD,0.1281200000,frankfurter.dev
2024-08,IDR,0.0000630000,frankfurter.dev
2024-08,JPY,0.0068300000,frankfurter.dev
2024-08,KRW,0.0007400000,frankfurter.dev
2024-08,MYR,0.2259700000,frankfurter.dev
2024-08,THB,0.0287300000,frankfurter.dev
2024-08,TWD,0.0310000000,frankfurter.dev
2024-09,AED,0.2722900000,frankfurter.dev
2024-09,AUD,0.6762500000,frankfurter.dev
2024-09,CAD,0.7385200000,frankfurter.dev
2024-09,CNY,0.1412700000,frankfurter.dev
2024-09,CZK,0.0442500000,frankfurter.dev
2024-09,EUR,1.1098000000,frankfurter.dev
2024-09,GBP,1.3208000000,frankfurter.dev
2024-09,HKD,0.1281900000,frankfurter.dev
2024-09,IDR,0.0000650000,frankfurter.dev
2024-09,JPY,0.0069800000,frankfurter.dev
2024-09,KRW,0.0007500000,frankfurter.dev
2024-09,MYR,0.2346500000,frankfurter.dev
2024-09,THB,0.0299700000,frankfurter.dev
2024-09,TWD,0.0313200000,frankfurter.dev
2024-10,AED,0.2722900000,frankfurter.dev
2024-10,AUD,0.6707700000,frankfurter.dev
2024-10,CAD,0.7275300000,frankfurter.dev
2024-10,CNY,0.1409700000,frankfurter.dev
2024-10,CZK,0.0431300000,frankfurter.dev
2024-10,EUR,1.0904000000,frankfurter.dev
2024-10,GBP,1.3060000000,frankfurter.dev
2024-10,HKD,0.1285600000,frankfurter.dev
2024-10,IDR,0.0000640000,frankfurter.dev
2024-10,JPY,0.0066800000,frankfurter.dev
2024-10,KRW,0.0007400000,frankfurter.dev
2024-10,MYR,0.2330300000,frankfurter.dev
2024-10,THB,0.0300000000,frankfurter.dev
2024-10,TWD,0.0312500000,frankfurter.dev
2024-11,AED,0.2722900000,frankfurter.dev
2024-11,AUD,0.6527300000,frankfurter.dev
2024-11,CAD,0.7156300000,frankfurter.dev
2024-11,CNY,0.1387400000,frankfurter.dev
2024-11,CZK,0.0420100000,frankfurter.dev
2024-11,EUR,1.0630000000,frankfurter.dev
2024-11,GBP,1.2748000000,frankfurter.dev
2024-11,HKD,0.1284000000,frankfurter.dev
2024-11,IDR,0.0000630000,frankfurter.dev
2024-11,JPY,0.0065000000,frankfurter.dev
2024-11,KRW,0.0007200000,frankfurter.dev
2024-11,MYR,0.2256000000,frankfurter.dev
2024-11,THB,0.0290600000,frankfurter.dev
2024-11,TWD,0.0309800000,frankfurter.dev
2024-12,AED,0.2722900000,frankfurter.dev
2024-12,AUD,0.6338000000,frankfurter.dev
2024-12,CAD,0.7026900000,frankfurter.dev
2024-12,CNY,0.1373200000,frankfurter.dev
2024-12,CZK,0.0417100000,frankfurter.dev
2024-12,EUR,1.0479000000,frankfurter.dev
2024-12,GBP,1.2652000000,frankfurter.dev
2024-12,HKD,0.1284900000,frankfurter.dev
2024-12,IDR,0.0000620000,frankfurter.dev
2024-12,JPY,0.0065100000,frankfurter.dev
2024-12,KRW,0.0007000000,frankfurter.dev
2024-12,MYR,0.2242500000,frankfurter.dev
2024-12,THB,0.0292600000,frankfurter.dev
2024-12,TWD,0.0307700000,frankfurter.dev
2025-01,AED,0.2722900000,frankfurter.dev
2025-01,AUD,0.6221000000,frankfurter.dev
2025-01,CAD,0.6948000000,frankfurter.dev
2025-01,CNY,0.1369400000,frankfurter.dev
2025-01,CZK,0.0411500000,frankfurter.dev
2025-01,EUR,1.0353000000,frankfurter.dev
2025-01,GBP,1.2339000000,frankfurter.dev
2025-01,HKD,0.1283200000,frankfurter.dev
2025-01,IDR,0.0000620000,frankfurter.dev
2025-01,JPY,0.0063800000,frankfurter.dev
2025-01,KRW,0.0006900000,frankfurter.dev
2025-01,MYR,0.2237900000,frankfurter.dev
2025-01,THB,0.0291800000,frankfurter.dev
2025-01,TWD,0.0304900000,frankfurter.dev
2025-02,AED,0.2722900000,frankfurter.dev
2025-02,AUD,0.6293800000,frankfurter.dev
2025-02,CAD,0.6991900000,frankfurter.dev
2025-02,CNY,0.1373900000,frankfurter.dev
2025-02,CZK,0.0415200000,frankfurter.dev
2025-02,EUR,1.0413000000,frankfurter.dev
2025-02,GBP,1.2528000000,frankfurter.dev
2025-02,HKD,0.1283500000,frankfurter.dev
2025-02,IDR,0.0000610000,frankfurter.dev
2025-02,JPY,0.0065800000,frankfurter.dev
2025-02,KRW,0.0006900000,frankfurter.dev
2025-02,MYR,0.2251000000,frankfurter.dev
2025-02,THB,0.0296100000,frankfurter.dev
2025-02,TWD,0.0305400000,frankfurter.dev
2025-03,AED,0.2722900000,frankfurter.dev
2025-03,AUD,0.6291500000,frankfurter.dev
2025-03,CAD,0.6963200000,frankfurter.dev
2025-03,CNY,0.1378400000,frankfurter.dev
2025-03,CZK,0.0431900000,frankfurter.dev
2025-03,EUR,1.0797000000,frankfurter.dev
2025-03,GBP,1.2898000000,frankfurter.dev
2025-03,HKD,0.1285100000,frankfurter.dev
2025-03,IDR,0.0000610000,frankfurter.dev
2025-03,JPY,0.0067000000,frankfurter.dev
2025-03,KRW,0.0006900000,frankfurter.dev
2025-03,MYR,0.2254200000,frankfurter.dev
2025-03,THB,0.0295700000,frankfurter.dev
2025-03,TWD,0.0303900000,frankfurter.dev
2025-04,AED,0.2722900000,frankfurter.dev
2025-04,AUD,0.6280700000,frankfurter.dev
2025-04,CAD,0.7142700000,frankfurter.dev
2025-04,CNY,0.1369300000,frankfurter.dev
2025-04,CZK,0.0447600000,frankfurter.dev
2025-04,EUR,1.1214000000,frankfurter.dev
2025-04,GBP,1.3130000000,frankfurter.dev
2025-04,HKD,0.1286600000,frankfurter.dev
2025-04,IDR,0.0000600000,frankfurter.dev
2025-04,JPY,0.0069200000,frankfurter.dev
2025-04,KRW,0.0006900000,frankfurter.dev
2025-04,MYR,0.2264700000,frankfurter.dev
2025-04,THB,0.0296100000,frankfurter.dev
2025-04,TWD,0.0306700000,frankfurter.dev
2025-05,AED,0.2722900000,frankfurter.dev
2025-05,AUD,0.6431600000,frankfurter.dev
2025-05,CAD,0.7207900000,frankfurter.dev
2025-05,CNY,0.1386000000,frankfurter.dev
2025-05,CZK,0.0452700000,frankfurter.dev
2025-05,EUR,1.1281000000,frankfurter.dev
2025-05,GBP,1.3363000000,frankfurter.dev
2025-05,HKD,0.1280200000,frankfurter.dev
2025-05,IDR,0.0000610000,frankfurter.dev
2025-05,JPY,0.0069100000,frankfurter.dev
2025-05,KRW,0.0007200000,frankfurter.dev
2025-05,MYR,0.2344200000,frankfurter.dev
2025-05,THB,0.0303500000,frankfurter.dev
2025-05,TWD,0.0330600000,frankfurter.dev
2025-06,AED,0.2722900000,frankfurter.dev
2025-06,AUD,0.6490400000,frankfurter.dev
2025-06,CAD,0.7309800000,frankfurter.dev
2025-06,CNY,0.1392200000,frankfurter.dev
2025-06,CZK,0.0464100000,frankfurter.dev
2025-06,EUR,1.1514000000,frankfurter.dev
2025-06,GBP,1.3550000000,frankfurter.dev
2025-06,HKD,0.1272700000,frankfurter.dev
2025-06,IDR,0.0000610000,frankfurter.dev
2025-06,JPY,0.0069100000,frankfurter.dev
2025-06,KRW,0.0007300000,frankfurter.dev
2025-06,MYR,0.2357300000,frankfurter.dev
2025-06,THB,0.0306600000,frankfurter.dev
2025-06,TWD,0.0337400000,frankfurter.dev
2025-07,AED,0.2722900000,frankfurter.dev
2025-07,AUD,0.6533700000,frankfurter.dev
2025-07,CAD,0.7306800000,frankfurter.dev
2025-07,CNY,0.1394100000,frankfurter.dev
2025-07,CZK,0.0474400000,frankfurter.dev
2025-07,EUR,1.1686000000,frankfurter.dev
2025-07,GBP,1.3509000000,frankfurter.dev
2025-07,HKD,0.1272500000,frankfurter.dev
2025-07,IDR,0.0000610000,frankfurter.dev
2025-07,JPY,0.0068000000,frankfurter.dev
2025-07,KRW,0.0007300000,frankfurter.dev
2025-07,MYR,0.2361200000,frankfurter.dev
2025-07,THB,0.0308300000,frankfurter.dev
2025-07,TWD,0.0341000000,frankfurter.dev
2025-08,AED,0.2722900000,frankfurter.dev
2025-08,AUD,0.6483400000,frankfurter.dev
2025-08,CAD,0.7242800000,frankfurter.dev
2025-08,CNY,0.1393300000,frankfurter.dev
2025-08,CZK,0.0474300000,frankfurter.dev
2025-08,EUR,1.1628000000,frankfurter.dev
2025-08,GBP,1.3438000000,frankfurter.dev
2025-08,HKD,0.1276200000,frankfurter.dev
2025-08,IDR,0.0000610000,frankfurter.dev
2025-08,JPY,0.0067600000,frankfurter.dev
2025-08,KRW,0.0007200000,frankfurter.dev
2025-08,MYR,0.2365300000,frankfurter.dev
2025-08,THB,0.0308100000,frankfurter.dev
2025-08,TWD,0.0332100000,frankfurter.dev
2025-09,AED,0.2722900000,frankfurter.dev
2025-09,AUD,0.6585700000,frankfurter.dev
2025-09,CAD,0.7229700000,frankfurter.dev
2025-09,CNY,0.1403400000,frankfurter.dev
2025-09,CZK,0.0481900000,frankfurter.dev
2025-09,EUR,1.1730000000,frankfurter.dev
2025-09,GBP,1.3503000000,frankfurter.dev
2025-09,HKD,0.1283000000,frankfurter.dev
2025-09,IDR,0.0000610000,frankfurter.dev
2025-09,JPY,0.0067600000,frankfurter.dev
2025-09,KRW,0.0007200000,frankfurter.dev
2025-09,MYR,0.2373800000,frankfurter.dev
2025-09,THB,0.0312500000,frankfurter.dev
2025-09,TWD,0.0329100000,frankfurter.dev
2025-10,AED,0.2722900000,frankfurter.dev
2025-10,AUD,0.6537800000,frankfurter.dev
2025-10,CAD,0.7145900000,frankfurter.dev
2025-10,CNY,0.1404000000,frankfurter.dev
2025-10,CZK,0.0478700000,frankfurter.dev
2025-10,EUR,1.1640000000,frankfurter.dev
2025-10,GBP,1.3357000000,frankfurter.dev
2025-10,HKD,0.1284700000,frankfurter.dev
2025-10,IDR,0.0000600000,frankfurter.dev
2025-10,JPY,0.0066000000,frankfurter.dev
2025-10,KRW,0.0007000000,frankfurter.dev
2025-10,MYR,0.2371800000,frankfurter.dev
2025-10,THB,0.0307100000,frankfurter.dev
2025-10,TWD,0.0326700000,frankfurter.dev
2025-11,AED,0.2722900000,frankfurter.dev
2025-11,AUD,0.6498300000,frankfurter.dev
2025-11,CAD,0.7114000000,frankfurter.dev
2025-11,CNY,0.1406700000,frankfurter.dev
2025-11,CZK,0.0476900000,frankfurter.dev
2025-11,EUR,1.1558000000,frankfurter.dev
2025-11,GBP,1.3132000000,frankfurter.dev
2025-11,HKD,0.1284400000,frankfurter.dev
2025-11,IDR,0.0000600000,frankfurter.dev
2025-11,JPY,0.0064400000,frankfurter.dev
2025-11,KRW,0.0006900000,frankfurter.dev
2025-11,MYR,0.2406500000,frankfurter.dev
2025-11,THB,0.0308700000,frankfurter.dev
2025-11,TWD,0.0321600000,frankfurter.dev
2025-12,AED,0.2722900000,frankfurter.dev
2025-12,AUD,0.6631900000,frankfurter.dev
2025-12,CAD,0.7241000000,frankfurter.dev
2025-12,CNY,0.1419200000,frankfurter.dev
2025-12,CZK,0.0482600000,frankfurter.dev
2025-12,EUR,1.1704000000,frankfurter.dev
2025-12,GBP,1.3376000000,frankfurter.dev
2025-12,HKD,0.1283700000,frankfurter.dev
2025-12,IDR,0.0000600000,frankfurter.dev
2025-12,JPY,0.0064100000,frankfurter.dev
2025-12,KRW,0.0006800000,frankfurter.dev
2025-12,MYR,0.2443500000,frankfurter.dev
2025-12,THB,0.0316500000,frankfurter.dev
2025-12,TWD,0.0319500000,frankfurter.dev
